year,Province,country,updated_dates,latitude,longitude,confirmed,deaths,recovered,active,incident,fatality
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-21,34.485332,72.09169,32243.0,1147.0,25367.0,5729.0,105.6338108919883,3.557361287721366
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-22,34.485332,72.09169,32523.0,1153.0,25582.0,5788.0,106.5511407635808,3.545183408664637
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-23,34.485332,72.09169,32753.0,1158.0,25713.0,5882.0,107.30466172953176,3.5355539950538883
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-24,34.485332,72.09169,32898.0,1169.0,26607.0,5122.0,107.77970755589216,3.553407501975804
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-25,34.485332,72.09169,33071.0,1170.0,26869.0,5032.0,108.3464863694118,3.5378428230171446
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-26,34.485332,72.09169,33220.0,1176.0,27017.0,5027.0,108.83463690822352,3.5400361228175794
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-27,34.485332,72.09169,33220.0,1176.0,27017.0,5027.0,108.83463690822352,3.5400361228175794
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-28,34.485332,72.09169,33397.0,1178.0,27119.0,5100.0,109.4145204341945,3.5272629278078877
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-29,34.485332,72.09169,33510.0,1180.0,27196.0,5134.0,109.78472856094432,3.5213369143539244
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-30,34.485332,72.09169,33724.0,1186.0,27724.0,4814.0,110.48583067709002,3.516783299727197
2020,Khyber Pakhtunkhwa,Pakistan,2020-07-31,34.485332,72.09169,33845.0,1192.0,28317.0,4336.0,110.8822482287425,3.5219382478948145
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-01,34.485332,72.09169,33958.0,1194.0,28450.0,4314.0,111.25245635549231,3.5161081335767714
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-02,34.485332,72.09169,33958.0,1194.0,28450.0,4314.0,111.25245635549231,3.5161081335767714
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-03,34.485332,72.09169,34160.0,1200.0,28978.0,3982.0,111.91424433428406,3.51288056206089
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-04,34.485332,72.09169,34253.0,1208.0,29150.0,3895.0,112.21892889877728,3.5266983913817764
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-05,34.485332,72.09169,34253.0,1208.0,29150.0,3895.0,112.21892889877728,3.5266983913817764
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-06,34.485332,72.09169,34324.0,1213.0,29255.0,3856.0,112.45153754478822,3.5339703997203125
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-07,34.485332,72.09169,34359.0,1215.0,30057.0,3087.0,112.56620377873728,3.536191390901948
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-08,34.485332,72.09169,34432.0,1219.0,30681.0,2532.0,112.8053647809739,3.5403113382899627
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-09,34.485332,72.09169,34539.0,1222.0,31447.0,1870.0,113.15591583904676,3.538029473928024
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-10,34.485332,72.09169,34635.0,1230.0,31542.0,1863.0,113.47042893787844,3.5513209181463834
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-11,34.485332,72.09169,34692.0,1231.0,31612.0,1849.0,113.65717109030976,3.5483684999423497
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-12,34.485332,72.09169,34755.0,1231.0,31691.0,1833.0,113.86357031141809,3.541936412027046
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-13,34.485332,72.09169,34947.0,1235.0,32248.0,1464.0,114.49259650908152,3.5339227973788883
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-14,34.485332,72.09169,34947.0,1235.0,32248.0,1464.0,114.49259650908152,3.5339227973788883
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-15,34.485332,72.09169,35021.0,1236.0,32317.0,1468.0,114.73503368943096,3.529310984837669
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-16,34.485332,72.09169,35091.0,1238.0,32373.0,1480.0,114.96436615732908,3.527970134792397
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-17,34.485332,72.09169,35215.0,1239.0,32450.0,1526.0,115.37061224332004,3.518387050972597
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-18,34.485332,72.09169,35215.0,1239.0,32450.0,1526.0,115.37061224332004,3.518387050972597
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-19,34.485332,72.09169,35337.0,1239.0,32522.0,1576.0,115.77030597308534,3.506239918499024
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-20,34.485332,72.09169,35401.0,1242.0,32647.0,1512.0,115.97998137230648,3.508375469619502
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-21,34.485332,72.09169,35468.0,1242.0,32711.0,1515.0,116.19948530586612,3.5017480545844144
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-22,34.485332,72.09169,35545.0,1243.0,32893.0,1409.0,116.45175102055404,3.496975664650443
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-23,34.485332,72.09169,35602.0,1246.0,33300.0,1056.0,116.63849317298538,3.4998033818324816
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-24,34.485332,72.09169,35766.0,1248.0,33403.0,1115.0,117.17578638348957,3.489347424928703
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-25,34.485332,72.09169,35766.0,1248.0,33403.0,1115.0,117.17578638348957,3.489347424928703
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-26,34.485332,72.09169,35796.0,1248.0,33426.0,1122.0,117.27407172687448,3.4864230640295006
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-27,34.485332,72.09169,35831.0,1248.0,33449.0,1134.0,117.38873796082352,3.483017498813876
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-28,34.485332,72.09169,35893.0,1249.0,33640.0,1004.0,117.591861003819,3.479787145125791
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-29,34.485332,72.09169,35923.0,1250.0,33709.0,964.0,117.6901463472039,3.479664838682738
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-30,34.485332,72.09169,35971.0,1250.0,33888.0,833.0,117.84740289661978,3.4750215451335795
2020,Khyber Pakhtunkhwa,Pakistan,2020-08-31,34.485332,72.09169,36017.0,1250.0,33926.0,841.0,117.99810708980998,3.4705833356470555
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-01,34.485332,72.09169,36044.0,1250.0,33950.0,844.0,118.08656389885638,3.467983575629786
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-02,34.485332,72.09169,36118.0,1250.0,33978.0,890.0,118.32900107920582,3.460878232460269
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-03,34.485332,72.09169,36340.0,1255.0,34171.0,914.0,119.05631262025416,3.453494771601541
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-04,34.485332,72.09169,36414.0,1255.0,34225.0,934.0,119.29874980060362,3.4464766298676333
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-05,34.485332,72.09169,36498.0,1255.0,34249.0,994.0,119.57394876208136,3.438544577785084
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-06,34.485332,72.09169,36498.0,1255.0,34249.0,994.0,119.57394876208136,3.438544577785084
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-07,34.485332,72.09169,36625.0,1255.0,34402.0,968.0,119.9900233824108,3.426621160409556
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-08,34.485332,72.09169,36663.0,1256.0,34428.0,979.0,120.11451815069836,3.425797125167062
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-09,34.485332,72.09169,36711.0,1256.0,34474.0,981.0,120.27177470011422,3.4213178611315413
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-10,34.485332,72.09169,36755.0,1256.0,34703.0,796.0,120.41592653707876,3.4172221466467145
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-11,34.485332,72.09169,36823.0,1256.0,34774.0,793.0,120.6387066487512,3.410911658474322
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-12,34.485332,72.09169,36862.0,1256.0,34865.0,741.0,120.7664775951516,3.4073029135695294
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-13,34.485332,72.09169,36942.0,1257.0,34894.0,791.0,121.02857184417802,3.4026311515348384
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-14,34.485332,72.09169,36992.0,1257.0,35067.0,668.0,121.19238074981956,3.398032006920415
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-15,34.485332,72.09169,37079.0,1257.0,35096.0,726.0,121.47740824563576,3.3900590630815284
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-16,34.485332,72.09169,37140.0,1257.0,35181.0,702.0,121.67725511051844,3.384491114701131
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-17,34.485332,72.09169,37185.0,1257.0,35287.0,641.0,121.8246831255958,3.3803953206938284
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-18,34.485332,72.09169,37242.0,1257.0,35450.0,535.0,122.0114252780271,3.37522152408571
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-19,34.485332,72.09169,37270.0,1258.0,35469.0,543.0,122.10315826518637,3.3753689294338614
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-20,34.485332,72.09169,37317.0,1258.0,35500.0,559.0,122.2571386364894,3.371117721145858
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-21,34.485332,72.09169,37357.0,1258.0,35561.0,538.0,122.38818576100262,3.367508097545306
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-22,34.485332,72.09169,37387.0,1258.0,35613.0,516.0,122.48647110438752,3.3648059485917563
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-23,34.485332,72.09169,37418.0,1258.0,35741.0,419.0,122.58803262588526,3.362018279972206
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-24,34.485332,72.09169,37470.0,1258.0,35788.0,424.0,122.75839388775243,3.3573525487056317
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-25,34.485332,72.09169,37525.0,1258.0,35859.0,408.0,122.93858368395811,3.3524317121918723
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-26,34.485332,72.09169,37588.0,1259.0,35893.0,436.0,123.1449829050664,3.3494732361391937
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-27,34.485332,72.09169,37617.0,1259.0,35931.0,427.0,123.2399920703385,3.346891033309408
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-28,34.485332,72.09169,37701.0,1259.0,35951.0,491.0,123.51519103181626,3.3394339672687727
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-29,34.485332,72.09169,37727.0,1259.0,35971.0,497.0,123.60037166274982,3.337132557584753
2020,Khyber Pakhtunkhwa,Pakistan,2020-09-30,34.485332,72.09169,37776.0,1259.0,35993.0,524.0,123.76090439027853,3.33280389665396
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-01,34.485332,72.09169,37811.0,1260.0,36074.0,477.0,123.87557062422758,3.3323635978947928
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-02,34.485332,72.09169,37845.0,1260.0,36114.0,471.0,123.98696068006382,3.329369797859691
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-03,34.485332,72.09169,37908.0,1260.0,36140.0,508.0,124.19335990117212,3.323836657169991
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-04,34.485332,72.09169,37973.0,1260.0,36152.0,561.0,124.4063114785061,3.3181471045216333
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-05,34.485332,72.09169,37973.0,1260.0,36152.0,561.0,124.4063114785061,3.3181471045216333
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-06,34.485332,72.09169,38105.0,1262.0,36291.0,552.0,124.83876698939967,3.311901325285396
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-07,34.485332,72.09169,38141.0,1263.0,36315.0,563.0,124.95670940146158,3.3113971841325607
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-08,34.485332,72.09169,38175.0,1263.0,36413.0,499.0,125.0680994572978,3.30844793713163
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-09,34.485332,72.09169,38219.0,1263.0,36447.0,509.0,125.21225129426236,3.304639053873728
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-10,34.485332,72.09169,38273.0,1263.0,36467.0,543.0,125.38916491235518,3.299976484728137
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-11,34.485332,72.09169,38329.0,1263.0,36521.0,545.0,125.57263088667368,3.2951551044900724
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-12,34.485332,72.09169,38348.0,1264.0,36591.0,493.0,125.63487827081748,3.29613017628038
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-13,34.485332,72.09169,38367.0,1264.0,36636.0,467.0,125.69712565496124,3.294497875778664
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-14,34.485332,72.09169,38427.0,1264.0,36702.0,461.0,125.89369634173106,3.289353839748093
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-15,34.485332,72.09169,38464.0,1264.0,36757.0,443.0,126.0149149319058,3.2861896838602327
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-16,34.485332,72.09169,38521.0,1265.0,36816.0,440.0,126.20165708433711,3.2839230549570364
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-17,34.485332,72.09169,38565.0,1265.0,36861.0,439.0,126.34580892130164,3.2801763256839105
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-18,34.485332,72.09169,38598.0,1265.0,36899.0,434.0,126.45392279902504,3.277371884553604
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-19,34.485332,72.09169,38645.0,1265.0,36964.0,416.0,126.60790317032809,3.2733859490231594
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-20,34.485332,72.09169,38708.0,1265.0,37017.0,416.0,126.81430239143636,3.268058282525576
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-21,34.485332,72.09169,38779.0,1265.0,37064.0,450.0,127.04691103744734,3.262074834317543
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-22,34.485332,72.09169,38810.0,1266.0,37122.0,422.0,127.14847255894507,3.2620458644679204
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-23,34.485332,72.09169,38886.0,1267.0,37142.0,477.0,127.39746209552015,3.258242040837319
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-24,34.485332,72.09169,38923.0,1268.0,37177.0,478.0,127.5186806856949,3.257713948051281
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-25,34.485332,72.09169,39015.0,1269.0,37227.0,519.0,127.82008907207528,3.2525951557093427
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-26,34.485332,72.09169,39043.0,1269.0,37261.0,513.0,127.91182205923457,3.2502625310555024
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-27,34.485332,72.09169,39119.0,1270.0,37306.0,543.0,128.16081159580963,3.246504256243769
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-28,34.485332,72.09169,39189.0,1271.0,37380.0,538.0,128.39014406370777,3.24325703641328
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-29,34.485332,72.09169,39277.0,1273.0,37437.0,567.0,128.67844773763684,3.241082567405861
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-30,34.485332,72.09169,39361.0,1276.0,37463.0,622.0,128.9536466991146,3.2417875562104617
2020,Khyber Pakhtunkhwa,Pakistan,2020-10-31,34.485332,72.09169,39458.0,1276.0,37524.0,658.0,129.27143597605914,3.2338182371128794
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-01,34.485332,72.09169,39564.0,1277.0,37583.0,704.0,129.61871085601916,3.2276817308664443
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-02,34.485332,72.09169,39649.0,1279.0,37642.0,728.0,129.89718599560973,3.225806451612903
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-03,34.485332,72.09169,39749.0,1280.0,37691.0,778.0,130.22480380689277,3.220206797655287
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-04,34.485332,72.09169,39889.0,1281.0,37804.0,804.0,130.683468742689,3.211411667376971
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-05,34.485332,72.09169,40022.0,1284.0,37823.0,915.0,131.11920043169545,3.2082354704912297
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-06,34.485332,72.09169,40148.0,1287.0,37866.0,995.0,131.53199887391207,3.205639135199761
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-07,34.485332,72.09169,40285.0,1288.0,37955.0,1042.0,131.98083527536983,3.1972198088618597
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-08,34.485332,72.09169,40397.0,1288.0,38021.0,1088.0,132.34776722400682,3.1883555709582394
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-09,34.485332,72.09169,40657.0,1288.0,38105.0,1264.0,133.19957353334271,3.167966155889515
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-10,34.485332,72.09169,40843.0,1290.0,38168.0,1385.0,133.80894266232914,3.1584359620987685
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-11,34.485332,72.09169,41069.0,1294.0,38342.0,1433.0,134.5493589158288,3.150795003530644
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-12,34.485332,72.09169,41258.0,1302.0,38426.0,1530.0,135.16855657915372,3.155751611808619
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-13,34.485332,72.09169,41472.0,1303.0,38526.0,1643.0,135.86965869529942,3.1418788580246915
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-14,34.485332,72.09169,41723.0,1305.0,38694.0,1724.0,136.69197940161982,3.1277712532655846
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-15,34.485332,72.09169,41990.0,1309.0,38824.0,1857.0,137.56671895774556,3.1174089068825914
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-16,34.485332,72.09169,42370.0,1311.0,39005.0,2054.0,138.81166664062104,3.094170403587444
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-17,34.485332,72.09169,42615.0,1315.0,39110.0,2190.0,139.61433027826448,3.08576792209316
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-18,34.485332,72.09169,42815.0,1318.0,39319.0,2178.0,140.26956590083054,3.078360387714586
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-19,34.485332,72.09169,43052.0,1318.0,39462.0,2272.0,141.04602011357133,3.0614141038743843
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-20,34.485332,72.09169,43359.0,1319.0,39647.0,2393.0,142.05180679421025,3.042044327590581
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-21,34.485332,72.09169,43730.0,1323.0,39818.0,2589.0,143.2672688740703,3.025383032243312
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-22,34.485332,72.09169,44097.0,1325.0,39930.0,2842.0,144.46962624147903,3.0047395514434085
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-23,34.485332,72.09169,44599.0,1327.0,40235.0,3037.0,146.11426765411989,2.97540303594251
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-24,34.485332,72.09169,44932.0,1330.0,40422.0,3180.0,147.20523496569234,2.9600284874922105
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-25,34.485332,72.09169,45314.0,1339.0,40707.0,3268.0,148.45673500479353,2.9549366641656
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-26,34.485332,72.09169,45828.0,1344.0,40978.0,3506.0,150.14069055478834,2.9327048965697826
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-27,34.485332,72.09169,46281.0,1346.0,41200.0,3735.0,151.62479923990043,2.908320909228409
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-28,34.485332,72.09169,46604.0,1355.0,41477.0,3772.0,152.6830047703447,2.907475753154236
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-29,34.485332,72.09169,46877.0,1359.0,41617.0,3901.0,153.57740139514738,2.8990763060776072
2020,Khyber Pakhtunkhwa,Pakistan,2020-11-30,34.485332,72.09169,47190.0,1368.0,41800.0,4022.0,154.60284514446326,2.8989192625556264
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-01,34.485332,72.09169,47370.0,1369.0,41864.0,4137.0,155.19255720477267,2.8900147772852014
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-02,34.485332,72.09169,47701.0,1375.0,42130.0,4196.0,156.27697216011953,2.8825391501226387
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-03,34.485332,72.09169,47919.0,1378.0,42411.0,4130.0,156.9911789887165,2.875686053548697
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-04,34.485332,72.09169,48264.0,1389.0,43168.0,3707.0,158.12146043764298,2.8779214321233217
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-05,34.485332,72.09169,48683.0,1399.0,43839.0,3445.0,159.49417906691892,2.8736930756116097
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-06,34.485332,72.09169,49220.0,1404.0,44167.0,3649.0,161.2534867135088,2.8524989841527835
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-07,34.485332,72.09169,49676.0,1413.0,44253.0,4010.0,162.74742393295944,2.844431918834045
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-08,34.485332,72.09169,50078.0,1419.0,44289.0,4370.0,164.06444753431722,2.833579615799353
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-09,34.485332,72.09169,50506.0,1429.0,44526.0,4551.0,165.4666517666086,2.8293668079040115
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-10,34.485332,72.09169,50762.0,1439.0,44633.0,4690.0,166.30535336349317,2.83479768330641
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-11,34.485332,72.09169,51172.0,1450.0,45129.0,4593.0,167.6485863897536,2.8335808645352927
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-12,34.485332,72.09169,51404.0,1455.0,45672.0,4277.0,168.40865971193026,2.8305190257567503
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-13,34.485332,72.09169,52092.0,1463.0,45866.0,4763.0,170.66267025355748,2.808492666820241
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-14,34.485332,72.09169,52449.0,1473.0,46266.0,4710.0,171.8322658398379,2.8084424869873588
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-15,34.485332,72.09169,52787.0,1477.0,46350.0,4960.0,172.9396140419746,2.798037395570879
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-16,34.485332,72.09169,53253.0,1489.0,46895.0,4869.0,174.46631304255348,2.7960866054494584
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-17,34.485332,72.09169,53609.0,1502.0,47272.0,4835.0,175.63263245072113,2.8017683597903336
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-18,34.485332,72.09169,54021.0,1511.0,48254.0,4256.0,176.98241783320717,2.7970604024360903
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-19,34.485332,72.09169,54448.0,1521.0,48426.0,4501.0,178.38134588738578,2.793491037320012
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-20,34.485332,72.09169,54948.0,1536.0,48903.0,4509.0,180.01943494380097,2.7953701681589864
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-21,34.485332,72.09169,55183.0,1546.0,49121.0,4516.0,180.78933680031605,2.8015874454089125
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-22,34.485332,72.09169,55450.0,1553.0,49445.0,4452.0,181.66407635644177,2.800721370604148
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-23,34.485332,72.09169,55811.0,1563.0,49740.0,4508.0,182.8467766551735,2.800523194352368
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-24,34.485332,72.09169,56160.0,1577.0,50244.0,4339.0,183.99016281655133,2.808048433048433
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-25,34.485332,72.09169,56544.0,1585.0,50855.0,4104.0,185.2482152118781,2.8031267685342387
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-26,34.485332,72.09169,56875.0,1596.0,51200.0,4079.0,186.3326301672249,2.8061538461538458
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-27,34.485332,72.09169,57215.0,1602.0,51552.0,4061.0,187.44653072558728,2.7999650441317843
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-28,34.485332,72.09169,57467.0,1609.0,51928.0,3930.0,188.27212761002053,2.799867750187064
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-29,34.485332,72.09169,57746.0,1617.0,52056.0,4073.0,189.1861813035001,2.8001939528279016
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-30,34.485332,72.09169,57982.0,1627.0,52818.0,3537.0,189.9593593381281,2.806043254803215
2020,Khyber Pakhtunkhwa,Pakistan,2020-12-31,34.485332,72.09169,58379.0,1638.0,53272.0,3469.0,191.26000204892185,2.8058034567224515
2021,Balochistan,Pakistan,2021-01-02,28.328492,65.898403,18181.0,184.0,17752.0,245.0,147.28126290057813,1.012045542049392
2021,Balochistan,Pakistan,2021-01-03,28.328492,65.898403,18218.0,185.0,17760.0,273.0,147.58099375846942,1.0154791963991656
2021,Balochistan,Pakistan,2021-01-04,28.328492,65.898403,18247.0,185.0,17812.0,250.0,147.81591794438418,1.0138652929248644
2021,Balochistan,Pakistan,2021-01-05,28.328492,65.898403,18254.0,185.0,17829.0,240.0,147.87262378236363,1.013476498301742
2021,Balochistan,Pakistan,2021-01-06,28.328492,65.898403,18280.0,186.0,17857.0,237.0,148.08324546628725,1.0175054704595186
2021,Balochistan,Pakistan,2021-01-07,28.328492,65.898403,18300.0,186.0,17883.0,231.0,148.24526214622847,1.0163934426229508
2021,Balochistan,Pakistan,2021-01-08,28.328492,65.898403,18314.0,186.0,17893.0,235.0,148.35867382218734,1.015616468275636
2021,Balochistan,Pakistan,2021-01-09,28.328492,65.898403,18351.0,187.0,17898.0,266.0,148.65840468007863,1.0190180371641873
2021,Balochistan,Pakistan,2021-01-10,28.328492,65.898403,18373.0,188.0,17899.0,286.0,148.83662302801395,1.0232406248299135
2021,Balochistan,Pakistan,2021-01-11,28.328492,65.898403,18412.0,188.0,17938.0,286.0,149.1525555538994,1.021073213121877
2021,Balochistan,Pakistan,2021-01-12,28.328492,65.898403,18429.0,188.0,17955.0,286.0,149.29026973184943,1.0201313147756257
2021,Balochistan,Pakistan,2021-01-13,28.328492,65.898403,18467.0,188.0,17978.0,301.0,149.59810142373777,1.0180321654843776
2021,Balochistan,Pakistan,2021-01-14,28.328492,65.898403,18488.0,188.0,18002.0,298.0,149.7682189376761,1.0168758113370835
2021,Balochistan,Pakistan,2021-01-15,28.328492,65.898403,18515.0,189.0,18021.0,305.0,149.98694145559676,1.0207939508506616
2021,Balochistan,Pakistan,2021-01-16,28.328492,65.898403,18537.0,190.0,18060.0,287.0,150.16515980353208,1.0249770728812646
2021,Balochistan,Pakistan,2021-01-17,28.328492,65.898403,18569.0,190.0,18071.0,308.0,150.4243864914381,1.0232107275566804
2021,Balochistan,Pakistan,2021-01-18,28.328492,65.898403,18612.0,190.0,18100.0,322.0,150.77272235331168,1.0208467655276166
2021,Balochistan,Pakistan,2021-01-19,28.328492,65.898403,18622.0,190.0,18110.0,322.0,150.85373069328233,1.020298571582
2021,Balochistan,Pakistan,2021-01-20,28.328492,65.898403,18640.0,191.0,18119.0,330.0,150.9995457052294,1.0246781115879828
