iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PAK,Asia,Pakistan,2020-12-01,403311,2829,2917.0,8166.0,75.0,51.857,1790.902,12.562,12.953,36.261,0.333,0.23,1.1,41951.0,0.186,0.07,14.4,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-02,406810,3499,2944.571,8205.0,39.0,51.714,1806.439,15.537,13.075,36.434,0.173,0.23,1.1,41039.0,0.182,0.072,13.9,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-03,410072,3262,2965.857,8260.0,55.0,51.857,1820.924,14.485,13.17,36.679,0.244,0.23,1.09,40548.0,0.18,0.073,13.7,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-04,413191,3119,2976.429,8303.0,43.0,51.571,1834.774,13.85,13.217,36.869,0.191,0.229,1.08,40750.0,0.181,0.073,13.7,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-05,416499,3308,3044.857,8361.0,58.0,53.714,1849.463,14.689,13.521,37.127,0.258,0.239,1.07,39743.0,0.176,0.077,13.1,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-06,420294,3795,3181.429,8398.0,37.0,53.286,1866.315,16.852,14.127,37.291,0.164,0.237,1.06,39925.0,0.177,0.08,12.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-07,423179,2885,3242.429,8487.0,89.0,56.571,1879.126,12.811,14.398,37.687,0.395,0.251,1.04,40776.0,0.181,0.08,12.6,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-08,426142,2963,3261.571,8547.0,60.0,54.429,1892.283,13.157,14.483,37.953,0.266,0.242,1.03,39725.0,0.176,0.082,12.2,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-09,429280,3138,3210.0,8603.0,56.0,56.857,1906.217,13.934,14.254,38.202,0.249,0.252,1.01,40138.0,0.178,0.08,12.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-10,432327,3047,3179.286,8653.0,50.0,56.143,1919.747,13.53,14.118,38.424,0.222,0.249,0.99,39801.0,0.177,0.08,12.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-11,435056,2729,3123.571,8724.0,71.0,60.143,1931.866,12.118,13.87,38.739,0.315,0.267,0.98,39511.0,0.175,0.079,12.6,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-12,438425,3369,3132.286,8796.0,72.0,62.143,1946.826,14.96,13.909,39.059,0.32,0.276,0.97,39547.0,0.176,0.079,12.6,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-13,440787,2362,2927.571,8832.0,36.0,62.0,1957.314,10.488,13.0,39.218,0.16,0.275,0.96,39629.0,0.176,0.074,13.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-14,443246,2459,2866.714,8905.0,73.0,59.714,1968.233,10.919,12.73,39.543,0.324,0.265,0.95,38568.0,0.171,0.074,13.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-15,445977,2731,2833.571,9010.0,105.0,66.143,1980.36,12.127,12.582,40.009,0.466,0.294,0.94,38951.0,0.173,0.073,13.7,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-16,448522,2545,2748.857,9080.0,70.0,68.143,1991.661,11.301,12.206,40.32,0.311,0.303,0.93,38694.0,0.172,0.071,14.1,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-17,451494,2972,2738.143,9164.0,84.0,73.0,2004.859,13.197,12.159,40.693,0.373,0.324,0.93,38678.0,0.172,0.071,14.1,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-18,454673,3179,2802.429,9250.0,86.0,75.143,2018.975,14.116,12.444,41.075,0.382,0.334,0.92,38188.0,0.17,0.073,13.6,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-19,457288,2615,2694.714,9330.0,80.0,76.286,2030.587,11.612,11.966,41.43,0.355,0.339,0.91,39138.0,0.174,0.069,14.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-20,458968,1680,2597.286,9392.0,62.0,80.0,2038.047,7.46,11.533,41.705,0.275,0.355,0.9,38422.0,0.171,0.068,14.8,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-21,460672,1704,2489.429,9474.0,82.0,81.286,2045.613,7.567,11.054,42.069,0.364,0.361,0.89,38842.0,0.172,0.064,15.6,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-22,462814,2142,2405.286,9557.0,83.0,78.143,2055.125,9.512,10.681,42.438,0.369,0.347,0.89,38600.0,0.171,0.062,16.0,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-23,465070,2256,2364.0,9668.0,111.0,84.0,2065.143,10.018,10.497,42.931,0.493,0.373,0.89,38497.0,0.171,0.061,16.3,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-24,467222,2152,2246.857,9753.0,85.0,84.143,2074.699,9.556,9.977,43.308,0.377,0.374,0.9,35907.0,0.159,0.063,16.0,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-25,469482,2260,2115.571,9816.0,63.0,80.857,2084.734,10.036,9.394,43.588,0.28,0.359,0.9,38118.0,0.169,0.056,18.0,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-26,471335,1853,2006.714,9874.0,58.0,77.714,2092.962,8.228,8.911,43.845,0.258,0.345,0.91,37101.0,0.165,0.054,18.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-27,473309,1974,2048.714,9929.0,55.0,76.714,2101.728,8.766,9.097,44.09,0.244,0.341,0.92,36539.0,0.162,0.056,17.8,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-28,475085,1776,2059.0,9992.0,63.0,74.0,2109.614,7.886,9.143,44.369,0.28,0.329,0.93,36172.0,0.161,0.057,17.6,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-29,477240,2155,2060.857,10047.0,55.0,70.0,2119.184,9.569,9.151,44.614,0.244,0.311,0.94,35611.0,0.158,0.058,17.3,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-30,479715,2475,2092.143,10105.0,58.0,62.429,2130.174,10.99,9.29,44.871,0.258,0.277,0.95,35727.0,0.159,0.059,17.1,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-12-31,482178,2463,2136.571,10176.0,71.0,60.429,2141.111,10.937,9.487,45.187,0.315,0.268,0.96,38261.0,0.17,0.056,17.9,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-01,484362,2184,2125.714,10258.0,82.0,63.143,2150.809,9.698,9.439,45.551,0.364,0.28,0.96,36317.0,0.161,0.059,17.1,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-02,486634,2272,2185.571,10311.0,53.0,62.429,2160.898,10.089,9.705,45.786,0.235,0.277,0.97,35924.0,0.16,0.061,16.4,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-03,488529,1895,2174.286,10350.0,39.0,60.143,2169.312,8.415,9.655,45.959,0.173,0.267,0.97,37512.0,0.167,0.058,17.3,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-04,490476,1947,2198.714,10409.0,59.0,59.571,2177.958,8.646,9.763,46.221,0.262,0.265,0.98,37221.0,0.165,0.059,16.9,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-05,492594,2118,2193.429,10461.0,52.0,59.143,2187.363,9.405,9.74,46.452,0.231,0.263,0.98,37851.0,0.168,0.058,17.3,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-06,495075,2481,2194.286,10511.0,50.0,58.0,2198.38,11.017,9.744,46.674,0.222,0.258,0.99,38212.0,0.17,0.057,17.4,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-07,497510,2435,2190.286,10558.0,47.0,54.571,2209.193,10.813,9.726,46.883,0.209,0.242,0.99,38324.0,0.17,0.057,17.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-08,499517,2007,2165.0,10598.0,40.0,48.571,2218.105,8.912,9.614,47.06,0.178,0.216,1.0,37943.0,0.168,0.057,17.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-09,502416,2899,2254.571,10644.0,46.0,47.571,2230.978,12.873,10.011,47.265,0.204,0.211,1.0,38328.0,0.17,0.059,17.0,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-10,504293,1877,2252.0,10676.0,32.0,46.571,2239.312,8.335,10.0,47.407,0.142,0.207,1.0,38331.0,0.17,0.059,17.0,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-11,506701,2408,2317.857,10717.0,41.0,44.0,2250.005,10.693,10.292,47.589,0.182,0.195,1.0,38953.0,0.173,0.06,16.8,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-12,508824,2123,2318.571,10772.0,55.0,44.429,2259.432,9.427,10.296,47.833,0.244,0.197,1.0,39669.0,0.176,0.058,17.1,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-13,511921,3097,2406.571,10818.0,46.0,43.857,2273.185,13.752,10.686,48.037,0.204,0.195,0.99,39746.0,0.176,0.061,16.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-14,514338,2417,2404.0,10863.0,45.0,43.571,2283.917,10.733,10.675,48.237,0.2,0.193,0.98,39902.0,0.177,0.06,16.6,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-15,516770,2432,2464.714,10908.0,45.0,44.286,2294.717,10.799,10.945,48.437,0.2,0.197,0.97,40186.0,0.178,0.061,16.3,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-16,519291,2521,2410.714,10951.0,43.0,43.857,2305.911,11.194,10.705,48.628,0.191,0.195,0.96,40404.0,0.179,0.06,16.8,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-17,521211,1920,2416.857,10997.0,46.0,45.857,2314.437,8.526,10.732,48.832,0.204,0.204,0.94,39944.0,0.177,0.061,16.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-18,523011,1800,2330.0,11055.0,58.0,48.286,2322.43,7.993,10.346,49.09,0.258,0.214,0.93,40433.0,0.18,0.058,17.4,tests performed,60.65,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-19,524783,1772,2279.857,11103.0,48.0,47.286,2330.298,7.869,10.124,49.303,0.213,0.21,0.92,39923.0,0.177,0.057,17.5,tests performed,60.65,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-20,527146,2363,2175.0,11157.0,54.0,48.429,2340.791,10.493,9.658,49.543,0.24,0.215,0.91,39945.0,0.177,0.054,18.4,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-21,528891,1745,2079.0,11204.0,47.0,48.714,2348.54,7.749,9.232,49.751,0.209,0.216,0.9,40255.0,0.179,0.052,19.4,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-22,530818,1927,2006.857,11247.0,43.0,48.429,2357.097,8.557,8.911,49.942,0.191,0.215,0.89,39710.0,0.176,0.051,19.8,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-23,532412,1594,1874.429,11295.0,48.0,49.143,2364.175,7.078,8.323,50.155,0.213,0.218,0.89,39421.0,0.175,0.048,21.0,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-24,534041,1629,1832.857,11318.0,23.0,45.857,2371.408,7.234,8.139,50.258,0.102,0.204,0.89,39292.0,0.174,0.047,21.4,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-25,535914,1873,1843.286,11376.0,58.0,45.857,2379.725,8.317,8.185,50.515,0.258,0.204,0.89,39239.0,0.174,0.047,21.3,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-26,537477,1563,1813.429,11450.0,74.0,49.571,2386.666,6.94,8.053,50.844,0.329,0.22,0.89,40106.0,0.178,0.045,22.1,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-27,539387,1910,1748.714,11514.0,64.0,51.0,2395.147,8.481,7.765,51.128,0.284,0.226,0.88,40347.0,0.179,0.043,23.1,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-28,541031,1644,1734.286,11560.0,46.0,50.857,2402.447,7.3,7.701,51.332,0.204,0.226,0.88,39929.0,0.177,0.043,23.0,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-29,543214,2183,1770.857,11623.0,63.0,53.714,2412.141,9.694,7.863,51.612,0.28,0.239,0.88,40906.0,0.182,0.043,23.1,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-30,544813,1599,1771.571,11657.0,34.0,51.714,2419.241,7.1,7.867,51.763,0.151,0.23,0.88,41052.0,0.182,0.043,23.2,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-01-31,546428,1615,1769.571,11683.0,26.0,52.143,2426.413,7.171,7.858,51.878,0.115,0.232,0.87,41362.0,0.184,0.043,23.4,tests performed,57.87,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-01,547648,1220,1676.286,11746.0,63.0,52.857,2431.83,5.417,7.444,52.158,0.28,0.235,0.86,40963.0,0.182,0.041,24.4,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-02,549032,1384,1650.714,11802.0,56.0,50.286,2437.976,6.146,7.33,52.407,0.249,0.223,0.85,40424.0,0.18,0.041,24.5,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-03,550540,1508,1593.286,11833.0,31.0,45.571,2444.672,6.696,7.075,52.544,0.138,0.202,0.85,39591.0,0.176,0.04,24.8,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-04,551842,1302,1544.429,11886.0,53.0,46.571,2450.454,5.782,6.858,52.78,0.235,0.207,0.85,40070.0,0.178,0.039,25.9,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-05,553128,1286,1416.286,11914.0,28.0,41.571,2456.164,5.71,6.289,52.904,0.124,0.185,0.85,39162.0,0.174,0.036,27.7,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-06,554474,1346,1380.143,11967.0,53.0,44.286,2462.141,5.977,6.129,53.139,0.235,0.197,0.85,38121.0,0.169,0.036,27.6,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-07,555511,1037,1297.571,12026.0,59.0,49.0,2466.746,4.605,5.762,53.401,0.262,0.218,0.86,36933.0,0.164,0.035,28.5,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-08,556519,1008,1267.286,12066.0,40.0,45.714,2471.222,4.476,5.627,53.579,0.178,0.203,0.87,36841.0,0.164,0.034,29.1,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-09,557591,1072,1222.714,12128.0,62.0,46.571,2475.982,4.76,5.429,53.854,0.275,0.207,0.87,36090.0,0.16,0.034,29.5,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-10,559093,1502,1221.857,12185.0,57.0,50.286,2482.652,6.67,5.426,54.107,0.253,0.223,0.88,35819.0,0.159,0.034,29.3,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-11,560363,1270,1217.286,12218.0,33.0,47.429,2488.291,5.639,5.405,54.254,0.147,0.211,0.89,34302.0,0.152,0.035,28.2,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-12,561625,1262,1213.857,12276.0,58.0,51.714,2493.895,5.604,5.39,54.512,0.258,0.23,0.9,34054.0,0.151,0.036,28.1,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-13,563029,1404,1222.143,12307.0,31.0,48.571,2500.13,6.234,5.427,54.649,0.138,0.216,0.91,34410.0,0.153,0.036,28.2,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-14,564077,1048,1223.714,12333.0,26.0,43.857,2504.783,4.654,5.434,54.765,0.115,0.195,0.92,34767.0,0.154,0.035,28.4,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-15,564077,0,1079.714,12333.0,0.0,38.143,2504.783,0.0,4.794,54.765,0.0,0.169,0.93,34464.0,0.153,0.031,31.9,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-16,565989,1912,1199.714,12436.0,103.0,44.0,2513.273,8.49,5.327,55.222,0.457,0.195,0.96,34228.0,0.152,0.035,28.5,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-17,567261,1272,1166.857,12488.0,52.0,43.286,2518.922,5.648,5.181,55.453,0.231,0.192,0.97,34176.0,0.152,0.034,29.3,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-18,568506,1245,1163.286,12527.0,39.0,44.143,2524.45,5.528,5.166,55.626,0.173,0.196,0.98,34603.0,0.154,0.034,29.7,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-19,569846,1340,1174.429,12563.0,36.0,41.0,2530.4,5.95,5.215,55.786,0.16,0.182,0.99,34527.0,0.153,0.034,29.4,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-20,571174,1328,1163.571,12601.0,38.0,42.0,2536.297,5.897,5.167,55.955,0.169,0.187,1.0,35341.0,0.157,0.033,30.4,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-21,572334,1160,1179.571,12617.0,16.0,40.571,2541.448,5.151,5.238,56.026,0.071,0.18,1.01,36021.0,0.16,0.033,30.5,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-22,573384,1050,1329.571,12658.0,41.0,46.429,2546.111,4.663,5.904,56.208,0.182,0.206,1.02,36063.0,0.16,0.037,27.1,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-23,574580,1196,1227.286,12708.0,50.0,38.857,2551.422,5.311,5.45,56.43,0.222,0.173,1.03,36359.0,0.161,0.034,29.6,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-24,575941,1361,1240.0,12772.0,64.0,40.571,2557.465,6.044,5.506,56.714,0.284,0.18,1.04,37110.0,0.165,0.033,29.9,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
