Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Year
Balochistan,Pakistan,2021-05-11,28.328491999999997,65.898403,23534,253.0,21876.0,1405.0,2021
Gilgit-Baltistan,Pakistan,2021-05-11,35.792146,74.982138,5401,107.0,5182.0,112.0,2021
Islamabad,Pakistan,2021-05-11,33.665087,73.121219,78382,716.0,67433.0,10233.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-11,34.485332,72.09169,124979,3644.0,111669.0,9666.0,2021
Punjab,Pakistan,2021-05-11,30.811346,72.13913199999998,320851,9125.0,274131.0,37595.0,2021
Sindh,Pakistan,2021-05-11,26.009446,68.77680699999999,293426,4753.0,270710.0,17963.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-12,34.027401,73.947253,18056,509.0,15596.0,1951.0,2021
Balochistan,Pakistan,2021-05-12,28.328491999999997,65.898403,23655,255.0,22012.0,1388.0,2021
Gilgit-Baltistan,Pakistan,2021-05-12,35.792146,74.982138,5407,107.0,5186.0,114.0,2021
Islamabad,Pakistan,2021-05-12,33.665087,73.121219,78560,718.0,67811.0,10031.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-12,34.485332,72.09169,125392,3668.0,112706.0,9018.0,2021
Punjab,Pakistan,2021-05-12,30.811346,72.13913199999998,322117,9188.0,276800.0,36129.0,2021
Sindh,Pakistan,2021-05-12,26.009446,68.77680699999999,294251,4765.0,271581.0,17905.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-13,34.027401,73.947253,18129,510.0,15699.0,1920.0,2021
Balochistan,Pakistan,2021-05-13,28.328491999999997,65.898403,23728,255.0,22155.0,1318.0,2021
Gilgit-Baltistan,Pakistan,2021-05-13,35.792146,74.982138,5410,107.0,5189.0,114.0,2021
Islamabad,Pakistan,2021-05-13,33.665087,73.121219,78725,722.0,68270.0,9733.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-13,34.485332,72.09169,125914,3697.0,113520.0,8697.0,2021
Punjab,Pakistan,2021-05-13,30.811346,72.13913199999998,323314,9267.0,279268.0,34779.0,2021
Sindh,Pakistan,2021-05-13,26.009446,68.77680699999999,295483,4778.0,272214.0,18491.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-14,34.027401,73.947253,18186,511.0,15744.0,1931.0,2021
Balochistan,Pakistan,2021-05-14,28.328491999999997,65.898403,23778,257.0,22256.0,1265.0,2021
Gilgit-Baltistan,Pakistan,2021-05-14,35.792146,74.982138,5414,107.0,5199.0,108.0,2021
Islamabad,Pakistan,2021-05-14,33.665087,73.121219,78969,724.0,68777.0,9468.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-14,34.485332,72.09169,126403,3723.0,114074.0,8606.0,2021
Punjab,Pakistan,2021-05-14,30.811346,72.13913199999998,324106,9282.0,281525.0,33299.0,2021
Sindh,Pakistan,2021-05-14,26.009446,68.77680699999999,296364,4780.0,272863.0,18721.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-15,34.027401,73.947253,18212,513.0,15804.0,1895.0,2021
Balochistan,Pakistan,2021-05-15,28.328491999999997,65.898403,23814,262.0,22343.0,1209.0,2021
Gilgit-Baltistan,Pakistan,2021-05-15,35.792146,74.982138,5417,107.0,5216.0,94.0,2021
Islamabad,Pakistan,2021-05-15,33.665087,73.121219,79027,727.0,69147.0,9153.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-15,34.485332,72.09169,126614,3743.0,114243.0,8628.0,2021
Punjab,Pakistan,2021-05-15,30.811346,72.13913199999998,324589,9322.0,283524.0,31743.0,2021
Sindh,Pakistan,2021-05-15,26.009446,68.77680699999999,297078,4793.0,273203.0,19082.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-16,34.027401,73.947253,18231,514.0,15857.0,1860.0,2021
Balochistan,Pakistan,2021-05-16,28.328491999999997,65.898403,23831,264.0,22398.0,1169.0,2021
Gilgit-Baltistan,Pakistan,2021-05-16,35.792146,74.982138,5418,107.0,5216.0,95.0,2021
Islamabad,Pakistan,2021-05-16,33.665087,73.121219,79123,731.0,69557.0,8835.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-16,34.485332,72.09169,126787,3766.0,114783.0,8238.0,2021
Punjab,Pakistan,2021-05-16,30.811346,72.13913199999998,325662,9367.0,285368.0,30927.0,2021
Sindh,Pakistan,2021-05-16,26.009446,68.77680699999999,298078,4794.0,275589.0,17695.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-17,34.027401,73.947253,18258,514.0,15921.0,1823.0,2021
Balochistan,Pakistan,2021-05-17,28.328491999999997,65.898403,23866,267.0,22501.0,1098.0,2021
Gilgit-Baltistan,Pakistan,2021-05-17,35.792146,74.982138,5423,107.0,5220.0,96.0,2021
Islamabad,Pakistan,2021-05-17,33.665087,73.121219,79221,731.0,70000.0,8490.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-17,34.485332,72.09169,127038,3786.0,115428.0,7824.0,2021
Punjab,Pakistan,2021-05-17,30.811346,72.13913199999998,327362,9411.0,287376.0,30575.0,2021
Sindh,Pakistan,2021-05-17,26.009446,68.77680699999999,299194,4801.0,276076.0,18317.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-18,34.027401,73.947253,18286,517.0,16012.0,1757.0,2021
Balochistan,Pakistan,2021-05-18,28.328491999999997,65.898403,23931,267.0,22617.0,1047.0,2021
Gilgit-Baltistan,Pakistan,2021-05-18,35.792146,74.982138,5428,107.0,5245.0,76.0,2021
Islamabad,Pakistan,2021-05-18,33.665087,73.121219,79371,733.0,70344.0,8294.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-18,34.485332,72.09169,127224,3804.0,115742.0,7678.0,2021
Punjab,Pakistan,2021-05-18,30.811346,72.13913199999998,328775,9500.0,288809.0,30466.0,2021
Sindh,Pakistan,2021-05-18,26.009446,68.77680699999999,299913,4824.0,276742.0,18347.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-19,34.027401,73.947253,18360,519.0,16115.0,1726.0,2021
Balochistan,Pakistan,2021-05-19,28.328491999999997,65.898403,24064,270.0,22747.0,1047.0,2021
Gilgit-Baltistan,Pakistan,2021-05-19,35.792146,74.982138,5439,107.0,5261.0,71.0,2021
Islamabad,Pakistan,2021-05-19,33.665087,73.121219,79552,735.0,70697.0,8120.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-19,34.485332,72.09169,127609,3827.0,116601.0,7181.0,2021
Punjab,Pakistan,2021-05-19,30.811346,72.13913199999998,329913,9563.0,290861.0,29489.0,2021
Sindh,Pakistan,2021-05-19,26.009446,68.77680699999999,301247,4835.0,277669.0,18743.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-20,34.027401,73.947253,18469,521.0,16231.0,1717.0,2021
Balochistan,Pakistan,2021-05-20,28.328491999999997,65.898403,24223,270.0,22874.0,1079.0,2021
Gilgit-Baltistan,Pakistan,2021-05-20,35.792146,74.982138,5452,107.0,5281.0,64.0,2021
Islamabad,Pakistan,2021-05-20,33.665087,73.121219,79789,740.0,70999.0,8050.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-20,34.485332,72.09169,128033,3855.0,117176.0,7002.0,2021
Punjab,Pakistan,2021-05-20,30.811346,72.13913199999998,331102,9640.0,293281.0,28181.0,2021
Sindh,Pakistan,2021-05-20,26.009446,68.77680699999999,303323,4854.0,278280.0,20189.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-21,34.027401,73.947253,18547,523.0,16314.0,1710.0,2021
Balochistan,Pakistan,2021-05-21,28.328491999999997,65.898403,24318,270.0,23025.0,1023.0,2021
Gilgit-Baltistan,Pakistan,2021-05-21,35.792146,74.982138,5454,107.0,5282.0,65.0,2021
Islamabad,Pakistan,2021-05-21,33.665087,73.121219,80010,741.0,71382.0,7887.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-21,34.485332,72.09169,128561,3875.0,117773.0,6913.0,2021
Punjab,Pakistan,2021-05-21,30.811346,72.13913199999998,332000,9704.0,297179.0,25117.0,2021
Sindh,Pakistan,2021-05-21,26.009446,68.77680699999999,304571,4869.0,279188.0,20514.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-22,34.027401,73.947253,18651,526.0,16423.0,1702.0,2021
Balochistan,Pakistan,2021-05-22,28.328491999999997,65.898403,24413,270.0,23145.0,998.0,2021
Gilgit-Baltistan,Pakistan,2021-05-22,35.792146,74.982138,5471,107.0,5285.0,79.0,2021
Islamabad,Pakistan,2021-05-22,33.665087,73.121219,80156,744.0,71716.0,7696.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-22,34.485332,72.09169,129013,3900.0,118323.0,6790.0,2021
Punjab,Pakistan,2021-05-22,30.811346,72.13913199999998,333057,9739.0,298796.0,24522.0,2021
Sindh,Pakistan,2021-05-22,26.009446,68.77680699999999,306707,4891.0,280167.0,21649.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-23,34.027401,73.947253,18739,528.0,16543.0,1668.0,2021
Balochistan,Pakistan,2021-05-23,28.328491999999997,65.898403,24517,270.0,23231.0,1016.0,2021
Gilgit-Baltistan,Pakistan,2021-05-23,35.792146,74.982138,5482,107.0,5291.0,84.0,2021
Islamabad,Pakistan,2021-05-23,33.665087,73.121219,80312,745.0,71939.0,7628.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-23,34.485332,72.09169,129413,3924.0,119241.0,6248.0,2021
Punjab,Pakistan,2021-05-23,30.811346,72.13913199999998,333971,9768.0,300439.0,23764.0,2021
Sindh,Pakistan,2021-05-23,26.009446,68.77680699999999,308118,4909.0,280997.0,22212.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-24,34.027401,73.947253,18808,532.0,16658.0,1618.0,2021
Balochistan,Pakistan,2021-05-24,28.328491999999997,65.898403,24583,270.0,23347.0,966.0,2021
Gilgit-Baltistan,Pakistan,2021-05-24,35.792146,74.982138,5500,107.0,5291.0,102.0,2021
Islamabad,Pakistan,2021-05-24,33.665087,73.121219,80418,745.0,72142.0,7531.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-24,34.485332,72.09169,129883,3950.0,119731.0,6202.0,2021
Punjab,Pakistan,2021-05-24,30.811346,72.13913199999998,334760,9784.0,301609.0,23367.0,2021
Sindh,Pakistan,2021-05-24,26.009446,68.77680699999999,309647,4920.0,281596.0,23131.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-25,34.027401,73.947253,18852,532.0,16751.0,1569.0,2021
Balochistan,Pakistan,2021-05-25,28.328491999999997,65.898403,24638,270.0,23428.0,940.0,2021
Gilgit-Baltistan,Pakistan,2021-05-25,35.792146,74.982138,5512,107.0,5300.0,105.0,2021
Islamabad,Pakistan,2021-05-25,33.665087,73.121219,80529,746.0,72409.0,7374.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-25,34.485332,72.09169,130187,3970.0,119986.0,6231.0,2021
Punjab,Pakistan,2021-05-25,30.811346,72.13913199999998,335577,9839.0,302873.0,22865.0,2021
Sindh,Pakistan,2021-05-25,26.009446,68.77680699999999,310557,4936.0,282410.0,23211.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-26,34.027401,73.947253,18940,532.0,16863.0,1545.0,2021
Balochistan,Pakistan,2021-05-26,28.328491999999997,65.898403,24733,271.0,23472.0,990.0,2021
Gilgit-Baltistan,Pakistan,2021-05-26,35.792146,74.982138,5516,107.0,5301.0,108.0,2021
Islamabad,Pakistan,2021-05-26,33.665087,73.121219,80662,748.0,72739.0,7175.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-26,34.485332,72.09169,130644,3990.0,121033.0,5621.0,2021
Punjab,Pakistan,2021-05-26,30.811346,72.13913199999998,336315,9875.0,304752.0,21688.0,2021
Sindh,Pakistan,2021-05-26,26.009446,68.77680699999999,311766,4942.0,283683.0,23141.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-27,34.027401,73.947253,19008,535.0,16941.0,1532.0,2021
Balochistan,Pakistan,2021-05-27,28.328491999999997,65.898403,24823,273.0,23501.0,1049.0,2021
Gilgit-Baltistan,Pakistan,2021-05-27,35.792146,74.982138,5533,107.0,5324.0,102.0,2021
Islamabad,Pakistan,2021-05-27,33.665087,73.121219,80779,751.0,73217.0,6811.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-27,34.485332,72.09169,131027,4009.0,121517.0,5501.0,2021
Punjab,Pakistan,2021-05-27,30.811346,72.13913199999998,337073,9899.0,306549.0,20625.0,2021
Sindh,Pakistan,2021-05-27,26.009446,68.77680699999999,313059,4966.0,284695.0,23398.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-28,34.027401,73.947253,19060,536.0,17031.0,1493.0,2021
Balochistan,Pakistan,2021-05-28,28.328491999999997,65.898403,24908,273.0,23525.0,1110.0,2021
Gilgit-Baltistan,Pakistan,2021-05-28,35.792146,74.982138,5545,107.0,5326.0,112.0,2021
Islamabad,Pakistan,2021-05-28,33.665087,73.121219,80927,753.0,73743.0,6431.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-28,34.485332,72.09169,131411,4025.0,121822.0,5564.0,2021
Punjab,Pakistan,2021-05-28,30.811346,72.13913199999998,337775,9925.0,307716.0,20134.0,2021
Sindh,Pakistan,2021-05-28,26.009446,68.77680699999999,314158,4988.0,285403.0,23767.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-29,34.027401,73.947253,19108,539.0,17091.0,1478.0,2021
Balochistan,Pakistan,2021-05-29,28.328491999999997,65.898403,25001,273.0,23565.0,1163.0,2021
Gilgit-Baltistan,Pakistan,2021-05-29,35.792146,74.982138,5561,107.0,5344.0,110.0,2021
Islamabad,Pakistan,2021-05-29,33.665087,73.121219,81007,755.0,74271.0,5981.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-29,34.485332,72.09169,131775,4043.0,122181.0,5551.0,2021
Punjab,Pakistan,2021-05-29,30.811346,72.13913199999998,338377,9960.0,308275.0,20142.0,2021
Sindh,Pakistan,2021-05-29,26.009446,68.77680699999999,315410,5003.0,285975.0,24432.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-30,34.027401,73.947253,19170,540.0,17294.0,1336.0,2021
Balochistan,Pakistan,2021-05-30,28.328491999999997,65.898403,25083,276.0,23595.0,1212.0,2021
Gilgit-Baltistan,Pakistan,2021-05-30,35.792146,74.982138,5572,107.0,5356.0,109.0,2021
Islamabad,Pakistan,2021-05-30,33.665087,73.121219,81116,757.0,74791.0,5568.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-30,34.485332,72.09169,132170,4060.0,122795.0,5315.0,2021
Punjab,Pakistan,2021-05-30,30.811346,72.13913199999998,339073,9982.0,308733.0,20358.0,2021
Sindh,Pakistan,2021-05-30,26.009446,68.77680699999999,316752,5014.0,286758.0,24980.0,2021
Azad Jammu and Kashmir,Pakistan,2021-05-31,34.027401,73.947253,19232,543.0,17503.0,1186.0,2021
Balochistan,Pakistan,2021-05-31,28.328491999999997,65.898403,25148,277.0,23753.0,1118.0,2021
Gilgit-Baltistan,Pakistan,2021-05-31,35.792146,74.982138,5578,107.0,5358.0,113.0,2021
Islamabad,Pakistan,2021-05-31,33.665087,73.121219,81195,760.0,74964.0,5471.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-05-31,34.485332,72.09169,132549,4073.0,123131.0,5345.0,2021
Punjab,Pakistan,2021-05-31,30.811346,72.13913199999998,339686,9999.0,309488.0,20199.0,2021
Sindh,Pakistan,2021-05-31,26.009446,68.77680699999999,317665,5020.0,287044.0,25601.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-01,34.027401,73.947253,19250,544.0,17689.0,1017.0,2021
Balochistan,Pakistan,2021-06-01,28.328491999999997,65.898403,25218,280.0,23881.0,1057.0,2021
Gilgit-Baltistan,Pakistan,2021-06-01,35.792146,74.982138,5588,107.0,5362.0,119.0,2021
Islamabad,Pakistan,2021-06-01,33.665087,73.121219,81257,762.0,75642.0,4853.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-01,34.485332,72.09169,132822,4079.0,123587.0,5156.0,2021
Punjab,Pakistan,2021-06-01,30.811346,72.13913199999998,340110,10039.0,310749.0,19322.0,2021
Sindh,Pakistan,2021-06-01,26.009446,68.77680699999999,318579,5039.0,287728.0,25812.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-02,34.027401,73.947253,19287,548.0,17818.0,921.0,2021
Balochistan,Pakistan,2021-06-02,28.328491999999997,65.898403,25295,282.0,23993.0,1020.0,2021
Gilgit-Baltistan,Pakistan,2021-06-02,35.792146,74.982138,5600,107.0,5368.0,125.0,2021
Islamabad,Pakistan,2021-06-02,33.665087,73.121219,81357,763.0,76066.0,4528.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-02,34.485332,72.09169,133124,4095.0,124050.0,4979.0,2021
Punjab,Pakistan,2021-06-02,30.811346,72.13913199999998,340557,10084.0,311988.0,18485.0,2021
Sindh,Pakistan,2021-06-02,26.009446,68.77680699999999,319447,5051.0,289402.0,24994.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-03,34.027401,73.947253,19344,549.0,17903.0,892.0,2021
Balochistan,Pakistan,2021-06-03,28.328491999999997,65.898403,25370,285.0,24078.0,1007.0,2021
Gilgit-Baltistan,Pakistan,2021-06-03,35.792146,74.982138,5608,107.0,5371.0,130.0,2021
Islamabad,Pakistan,2021-06-03,33.665087,73.121219,81446,763.0,76485.0,4198.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-03,34.485332,72.09169,133450,4113.0,124757.0,4580.0,2021
Punjab,Pakistan,2021-06-03,30.811346,72.13913199999998,340989,10132.0,313340.0,17517.0,2021
Sindh,Pakistan,2021-06-03,26.009446,68.77680699999999,320488,5073.0,290640.0,24775.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-04,34.027401,73.947253,19388,550.0,18022.0,816.0,2021
Balochistan,Pakistan,2021-06-04,28.328491999999997,65.898403,25476,287.0,24129.0,1060.0,2021
Gilgit-Baltistan,Pakistan,2021-06-04,35.792146,74.982138,5623,107.0,5399.0,117.0,2021
Islamabad,Pakistan,2021-06-04,33.665087,73.121219,81540,763.0,77062.0,3715.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-04,34.485332,72.09169,133746,4125.0,125058.0,4563.0,2021
Punjab,Pakistan,2021-06-04,30.811346,72.13913199999998,341390,10184.0,314334.0,16872.0,2021
Sindh,Pakistan,2021-06-04,26.009446,68.77680699999999,321425,5089.0,292001.0,24335.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-05,34.027401,73.947253,19456,551.0,18107.0,798.0,2021
Balochistan,Pakistan,2021-06-05,28.328491999999997,65.898403,25589,287.0,24262.0,1040.0,2021
Gilgit-Baltistan,Pakistan,2021-06-05,35.792146,74.982138,5629,107.0,5399.0,123.0,2021
Islamabad,Pakistan,2021-06-05,33.665087,73.121219,81626,763.0,77584.0,3279.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-05,34.485332,72.09169,134072,4135.0,125357.0,4580.0,2021
Punjab,Pakistan,2021-06-05,30.811346,72.13913199999998,341789,10241.0,316166.0,15382.0,2021
Sindh,Pakistan,2021-06-05,26.009446,68.77680699999999,322350,5105.0,293510.0,23735.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-06,34.027401,73.947253,19493,554.0,18209.0,730.0,2021
Balochistan,Pakistan,2021-06-06,28.328491999999997,65.898403,25729,289.0,24303.0,1137.0,2021
Gilgit-Baltistan,Pakistan,2021-06-06,35.792146,74.982138,5633,107.0,5419.0,107.0,2021
Islamabad,Pakistan,2021-06-06,33.665087,73.121219,81700,765.0,77874.0,3061.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-06,34.485332,72.09169,134321,4144.0,125859.0,4318.0,2021
Punjab,Pakistan,2021-06-06,30.811346,72.13913199999998,342192,10290.0,317190.0,14712.0,2021
Sindh,Pakistan,2021-06-06,26.009446,68.77680699999999,323072,5116.0,294257.0,23699.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-07,34.027401,73.947253,19519,554.0,18261.0,704.0,2021
Balochistan,Pakistan,2021-06-07,28.328491999999997,65.898403,25819,289.0,24391.0,1139.0,2021
Gilgit-Baltistan,Pakistan,2021-06-07,35.792146,74.982138,5642,107.0,5421.0,114.0,2021
Islamabad,Pakistan,2021-06-07,33.665087,73.121219,81766,765.0,78040.0,2961.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-07,34.485332,72.09169,134558,4158.0,126035.0,4365.0,2021
Punjab,Pakistan,2021-06-07,30.811346,72.13913199999998,342498,10314.0,317947.0,14237.0,2021
Sindh,Pakistan,2021-06-07,26.009446,68.77680699999999,323828,5136.0,294836.0,23856.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-08,34.027401,73.947253,19538,556.0,18315.0,667.0,2021
Balochistan,Pakistan,2021-06-08,28.328491999999997,65.898403,25893,290.0,24481.0,1122.0,2021
Gilgit-Baltistan,Pakistan,2021-06-08,35.792146,74.982138,5655,107.0,5430.0,118.0,2021
Islamabad,Pakistan,2021-06-08,33.665087,73.121219,81806,766.0,78187.0,2853.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-08,34.485332,72.09169,134781,4164.0,126242.0,4375.0,2021
Punjab,Pakistan,2021-06-08,30.811346,72.13913199999998,342805,10349.0,319288.0,13168.0,2021
Sindh,Pakistan,2021-06-08,26.009446,68.77680699999999,324535,5144.0,295504.0,23887.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-09,34.027401,73.947253,19566,558.0,18382.0,626.0,2021
Balochistan,Pakistan,2021-06-09,28.328491999999997,65.898403,25961,291.0,24551.0,1119.0,2021
Gilgit-Baltistan,Pakistan,2021-06-09,35.792146,74.982138,5664,107.0,5448.0,109.0,2021
Islamabad,Pakistan,2021-06-09,33.665087,73.121219,81871,766.0,78338.0,2767.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-09,34.485332,72.09169,134928,4170.0,126760.0,3998.0,2021
Punjab,Pakistan,2021-06-09,30.811346,72.13913199999998,343031,10397.0,319965.0,12669.0,2021
Sindh,Pakistan,2021-06-09,26.009446,68.77680699999999,325110,5164.0,296247.0,23699.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-10,34.027401,73.947253,19623,559.0,18437.0,627.0,2021
Balochistan,Pakistan,2021-06-10,28.328491999999997,65.898403,26052,291.0,24598.0,1163.0,2021
Gilgit-Baltistan,Pakistan,2021-06-10,35.792146,74.982138,5674,107.0,5473.0,94.0,2021
Islamabad,Pakistan,2021-06-10,33.665087,73.121219,81933,768.0,78478.0,2687.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-10,34.485332,72.09169,135162,4185.0,127139.0,3838.0,2021
Punjab,Pakistan,2021-06-10,30.811346,72.13913199999998,343252,10436.0,320723.0,12093.0,2021
Sindh,Pakistan,2021-06-10,26.009446,68.77680699999999,325738,5183.0,296821.0,23734.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-11,34.027401,73.947253,19675,560.0,18494.0,621.0,2021
Balochistan,Pakistan,2021-06-11,28.328491999999997,65.898403,26084,292.0,24709.0,1083.0,2021
Gilgit-Baltistan,Pakistan,2021-06-11,35.792146,74.982138,5682,108.0,5476.0,98.0,2021
Islamabad,Pakistan,2021-06-11,33.665087,73.121219,82001,769.0,78942.0,2290.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-11,34.485332,72.09169,135383,4194.0,127464.0,3725.0,2021
Punjab,Pakistan,2021-06-11,30.811346,72.13913199999998,343499,10457.0,320912.0,12130.0,2021
Sindh,Pakistan,2021-06-11,26.009446,68.77680699999999,326413,5196.0,297546.0,23671.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-12,34.027401,73.947253,19723,562.0,18579.0,582.0,2021
Balochistan,Pakistan,2021-06-12,28.328491999999997,65.898403,26152,292.0,24788.0,1072.0,2021
Gilgit-Baltistan,Pakistan,2021-06-12,35.792146,74.982138,5698,108.0,5488.0,102.0,2021
Islamabad,Pakistan,2021-06-12,33.665087,73.121219,82065,769.0,79140.0,2156.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-12,34.485332,72.09169,135569,4203.0,127820.0,3546.0,2021
Punjab,Pakistan,2021-06-12,30.811346,72.13913199999998,343703,10479.0,321422.0,11802.0,2021
Sindh,Pakistan,2021-06-12,26.009446,68.77680699999999,327021,5220.0,298344.0,23457.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-13,34.027401,73.947253,19756,563.0,18626.0,567.0,2021
Balochistan,Pakistan,2021-06-13,28.328491999999997,65.898403,26201,294.0,24839.0,1068.0,2021
Gilgit-Baltistan,Pakistan,2021-06-13,35.792146,74.982138,5707,108.0,5503.0,96.0,2021
Islamabad,Pakistan,2021-06-13,33.665087,73.121219,82099,771.0,79349.0,1979.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-06-13,34.485332,72.09169,135877,4216.0,127820.0,3841.0,2021
Punjab,Pakistan,2021-06-13,30.811346,72.13913199999998,343926,10501.0,321879.0,11546.0,2021
Sindh,Pakistan,2021-06-13,26.009446,68.77680699999999,327604,5236.0,299175.0,23193.0,2021
Azad Jammu and Kashmir,Pakistan,2021-06-14,34.027401,73.947253,19783,566.0,18676.0,541.0,2021
Balochistan,Pakistan,2021-06-14,28.328491999999997,65.898403,26232,294.0,24909.0,1029.0,2021
Gilgit-Baltistan,Pakistan,2021-06-14,35.792146,74.982138,5712,108.0,5503.0,101.0,2021
Islamabad,Pakistan,2021-06-14,33.665087,73.121219,82139,772.0,79710.0,1657.0,2021
